,Levels,POS,T_IDX,Trigram,Word,Words,Visemes,Trigram_Visemes
8777,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",arrest,{},"['r', 'e', 's', 't']",{}
8778,{},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",ripe,{},"['r', 'e', 'b']",{}
8779,"{'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",laundry,"{'own': ['our', 'your'], 'commercial': ['the'], 'royal': ['the']}","['l', 'e', 't', 't', 'r', 'i']","{""['e', 't']"": [['e', 'r'], ['e', 'e', 'r']], ""['k', 'e', 'b', 'r', 's', 'e', 'l']"": [['th', 'e']], ""['r', 'e', 'e', 'l']"": [['th', 'e']]}"
8780,{'A2': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",homework,{'online': ['an']},"['e', 'e', 'b', 'w', 'r', 'k']","{""['e', 't', 'l', 'e', 't']"": [['e', 't']]}"
8781,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",encrypt,{},"['e', 't', 'k', 'r', 'e', 'b', 't']",{}
8782,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",treaty,"{'first': ['the', 'a'], 'international': ['an', 'the', 'their'], 'secret': ['a', 'the'], 'subsequent': ['the']}","['t', 'r', 'i', 't', 'i']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['e'], ['th', 'e']], ""['s', 'e', 'b', 's', 'e', 'k', 'w', 'e', 't', 't']"": [['th', 'e']]}"
8783,"{'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",advances,"{'major': ['the', 'his'], 'recent': ['the'], 'significant': ['the']}","['e', 't', 'f', 'e', 't', 's', 'e', 's']","{""['b', 'e', 's', 'r']"": [['th', 'e'], ['e', 'e', 's']], ""['r', 'i', 's', 'e', 't', 't']"": [['th', 'e']], ""['s', 'e', 'k', 't', 'e', 'f', 'e', 'k', 'e', 't', 't']"": [['th', 'e']]}"
8784,{'B1': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",vegetable,{'raw': ['a']},"['f', 'e', 's', 't', 'e', 'b', 'e', 'l']","{""['r', 'e']"": [['e']]}"
8785,{'A1': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",lemon,{'little': ['a']},"['l', 'e', 'b', 'e', 't']","{""['l', 'e', 't', 'e', 'l']"": [['e']]}"
8786,{'A1': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",toxic,{'band': ['the']},"['t', 'e', 'k', 's', 'e', 'k']","{""['b', 'e', 't', 't']"": [['th', 'e']]}"
8787,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",darkness,"{'complete': ['the'], 'thick': ['the', 'a'], 'total': ['the'], 'outer': ['the']}","['t', 'e', 'r', 'k', 't', 'e', 's']","{""['k', 'e', 'b', 'b', 'l', 'i', 't']"": [['th', 'e']], ""['th', 'e', 'k']"": [['th', 'e'], ['e']], ""['t', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['e', 't', 'r']"": [['th', 'e']]}"
8788,{},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",watt,{},"['w', 'e', 't']",{}
8789,"{'A1': ['A1'], 'B2': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",nuts,"{'beer': ['the'], 'pine': ['the']}","['t', 'e', 't', 's']","{""['b', 'e', 'r']"": [['th', 'e']], ""['b', 'e', 't']"": [['th', 'e']]}"
8790,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",imply,{},"['e', 'b', 'b', 'l', 'e']",{}
8791,"{'A1': ['A1', 'A1'], 'B1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sock,"{'dirty': ['the', 'a'], 'official': ['the']}","['s', 'e', 'k']","{""['t', 'r', 't', 'i']"": [['th', 'e'], ['e']], ""['e', 'f', 'e', 's', 'e', 'l']"": [['th', 'e']]}"
8792,{},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",stocking,{},"['s', 't', 'e', 'k', 'e', 'k']",{}
8793,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",statute,"{'new': ['the', 'a'], 'particular': ['a'], 'criminal': ['a'], 'federal': ['a', 'the'], 'provincial': ['a']}","['s', 't', 'e', 's', 'u', 't']","{""['t', 'u']"": [['th', 'e'], ['e']], ""['b', 'r', 't', 'e', 'k', 'e', 'e', 'l', 'r']"": [['e']], ""['k', 'r', 'e', 'b', 'e', 't', 'e', 'l']"": [['e']], ""['f', 'e', 't', 'r', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'e', 'f', 'e', 't', 's', 'e', 'l']"": [['e']]}"
8794,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",satisfy,{},"['s', 'e', 't', 'e', 's', 'f', 'e']",{}
8795,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",chapel,"{'small': ['a', 'the'], 'own': ['its', 'their'], 'historic': ['a', 'the'], 'royal': ['the', 'a'], 'adjacent': ['an', 'its']}","['s', 'e', 'b', 'e', 'l']","{""['s', 'b', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 't']"": [['e', 't', 's'], ['th', 'e', 'r']], ""['e', 'e', 's', 't', 'e', 'r', 'e', 'k']"": [['e'], ['th', 'e']], ""['r', 'e', 'e', 'l']"": [['th', 'e'], ['e']], ""['e', 's', 'e', 's', 'e', 't', 't']"": [['e', 't'], ['e', 't', 's']]}"
8796,"{'A2': ['A1'], 'B1': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",vulnerable,"{'climate': ['the'], 'population': ['a', 'the']}","['f', 'e', 'l', 't', 'r', 'e', 'b', 'e', 'l']","{""['k', 'l', 'e', 'b', 'e', 't']"": [['th', 'e']], ""['b', 'e', 'b', 'e', 'e', 'l', 'e', 's', 'e', 't']"": [['e'], ['th', 'e']]}"
8797,"{'A2': ['A1'], 'B1': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",accountable,"{'police': ['the'], 'government': ['the']}","['e', 'k', 'e', 't', 't', 'e', 'b', 'e', 'l']","{""['b', 'e', 'l', 'i', 's']"": [['th', 'e']], ""['k', 'e', 'f', 'r', 'b', 'e', 't', 't']"": [['th', 'e']]}"
8798,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",celebrate,{},"['s', 'e', 'l', 'e', 'b', 'r', 'e', 't']",{}
8799,"{'A1': ['A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",accreditation,"{'first': ['its'], 'national': ['the', 'a', 'that'], 'academic': ['an'], 'regional': ['its', 'the', 'a']}","['e', 'k', 'r', 'e', 't', 'e', 't', 'e', 's', 'e', 't']","{""['f', 'r', 's', 't']"": [['e', 't', 's']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['e', 'k', 'e', 't', 'e', 'b', 'e', 'k']"": [['e', 't']], ""['r', 'i', 's', 'e', 't', 'e', 'l']"": [['e', 't', 's'], ['th', 'e'], ['e']]}"
8800,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",bench,"{'long': ['the', 'a'], 'full': ['the', 'a'], 'former': ['a', 'the'], 'federal': ['the']}","['b', 'e', 't', 's']","{""['l', 'e', 'k']"": [['th', 'e'], ['e']], ""['f', 'e', 'l']"": [['th', 'e'], ['e']], ""['f', 'e', 'r', 'b', 'r']"": [['e'], ['th', 'e']], ""['f', 'e', 't', 'r', 'e', 'l']"": [['th', 'e']]}"
8801,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",rider,"{'young': ['the', 'a'], 'regular': ['the', 'a', 'his'], 'professional': ['a'], 'leading': ['the', 'a'], 'amateur': ['an']}","['r', 'e', 't', 'r']","{""['e', 'e', 'k']"": [['th', 'e'], ['e']], ""['r', 'e', 'k', 'e', 'e', 'l', 'r']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'r', 'e', 'f', 'e', 's', 'e', 't', 'e', 'l']"": [['e']], ""['l', 'i', 't', 'e', 'k']"": [['th', 'e'], ['e']], ""['e', 'b', 'e', 't', 'r']"": [['e', 't']]}"
8802,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",logging,"{'well': ['a'], 'large': ['a'], 'local': ['the', 'a']}","['l', 'e', 'k', 'e', 'k']","{""['w', 'e', 'l']"": [['e']], ""['l', 'e', 'r', 's']"": [['e']], ""['l', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e']]}"
8803,{'A1': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",bobby,{'brown': ['a']},"['b', 'e', 'b', 'i']","{""['b', 'r', 'e', 't']"": [['e']]}"
8804,{},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",impressive,{},"['e', 'b', 'b', 'r', 'e', 's', 'e', 'f']",{}
8805,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sheep,"{'black': ['the', 'his', 'a'], 'lost': ['a', 'the'], 'local': ['a', 'the'], 'domestic': ['the', 'a']}","['s', 'i', 'b']","{""['b', 'l', 'e', 'k']"": [['th', 'e'], ['e', 'e', 's'], ['e']], ""['l', 'e', 's', 't']"": [['e'], ['th', 'e']], ""['l', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['t', 'e', 'b', 'e', 's', 't', 'e', 'k']"": [['th', 'e'], ['e']]}"
8806,{},ADV,2.0,"['PRON', 'VERB', 'ADV']",accordingly,{},"['e', 'k', 'e', 'r', 't', 'e', 'k', 'l', 'i']",{}
8807,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",architect,"{'famous': ['the', 'a'], 'modern': ['the'], 'local': ['a', 'the'], 'chief': ['the', 'its', 'their'], 'naval': ['the', 'a']}","['e', 'r', 'k', 'e', 't', 'e', 'k', 't']","{""['f', 'e', 'b', 'e', 's']"": [['th', 'e'], ['e']], ""['b', 'e', 't', 'r', 't']"": [['th', 'e']], ""['l', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['s', 'i', 'f']"": [['th', 'e'], ['e', 't', 's'], ['th', 'e', 'r']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e']]}"
8808,"{'A2': ['A1'], 'C1': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",challenging,"{'case': ['a'], 'lawsuit': ['a', 'the']}","['s', 'e', 'l', 'e', 't', 's', 'e', 'k']","{""['k', 'e', 's']"": [['e']], ""['l', 'e', 's', 'u', 't']"": [['e'], ['th', 'e']]}"
8809,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",cup,"{'open': ['the', 'an'], 'international': ['the', 'an', 'its'], 'annual': ['an', 'the'], 'super': ['the', 'a', 'their'], 'amateur': ['the']}","['k', 'e', 'b']","{""['e', 'b', 'e', 't']"": [['th', 'e'], ['e', 't']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e', 't'], ['e', 't', 's']], ""['e', 't', 'e', 'u', 'e', 'l']"": [['e', 't'], ['th', 'e']], ""['s', 'u', 'b', 'r']"": [['th', 'e'], ['e'], ['th', 'e', 'r']], ""['e', 'b', 'e', 't', 'r']"": [['th', 'e']]}"
8810,{'A1': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",cheap,{'band': ['the']},"['s', 'i', 'b']","{""['b', 'e', 't', 't']"": [['th', 'e']]}"
8811,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",relocate,{},"['r', 'i', 'l', 'e', 'k', 'e', 't']",{}
8812,"{'A1': ['A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",contributor,"{'important': ['an'], 'regular': ['a', 'the', 'that'], 'frequent': ['a'], 'significant': ['a'], 'prominent': ['a']}","['k', 'e', 't', 't', 'r', 'e', 'b', 'e', 'e', 't', 'r']","{""['e', 'b', 'b', 'e', 'r', 't', 'e', 't', 't']"": [['e', 't']], ""['r', 'e', 'k', 'e', 'e', 'l', 'r']"": [['e'], ['th', 'e'], ['th', 'e', 't']], ""['f', 'r', 'i', 'k', 'w', 'e', 't', 't']"": [['e']], ""['s', 'e', 'k', 't', 'e', 'f', 'e', 'k', 'e', 't', 't']"": [['e']], ""['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']"": [['e']]}"
8813,"{'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",salad,"{'angry': ['that'], 'traditional': ['a'], 'bound': ['a']}","['s', 'e', 'l', 'e', 't']","{""['e', 'k', 'k', 'r', 'i']"": [['th', 'e', 't']], ""['t', 'r', 'e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e']], ""['b', 'e', 't', 't']"": [['e']]}"
8814,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",cosmetics,"{'other': ['the'], 'own': ['his'], 'former': ['a'], 'medical': ['a']}","['k', 'e', 's', 'b', 'e', 't', 'e', 'k', 's']","{""['e', 'th', 'r']"": [['th', 'e']], ""['e', 't']"": [['e', 'e', 's']], ""['f', 'e', 'r', 'b', 'r']"": [['e']], ""['b', 'e', 't', 'e', 'k', 'e', 'l']"": [['e']]}"
8815,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",concentration,"{'high': ['a', 'the', 'its'], 'large': ['a', 'the', 'its'], 'maximum': ['its', 'a', 'the'], 'known': ['a', 'the'], 'systematic': ['a']}","['k', 'e', 't', 's', 'e', 't', 't', 'r', 'e', 's', 'e', 't']","{""['e', 'e']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['l', 'e', 'r', 's']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['b', 'e', 'k', 's', 'e', 'b', 'e', 'b']"": [['e', 't', 's'], ['e'], ['th', 'e']], ""['t', 'e', 't']"": [['e'], ['th', 'e']], ""['s', 'e', 's', 't', 'e', 'b', 'e', 't', 'e', 'k']"": [['e']]}"
8816,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",execute,{},"['e', 'k', 's', 'e', 'k', 'e', 'u', 't']",{}
8817,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",negotiation,"{'first': ['the'], 'international': ['the'], 'successful': ['the', 'a'], 'global': ['a']}","['t', 'e', 'k', 'e', 's', 'i', 'e', 's', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['s', 'e', 'k', 's', 'e', 's', 'f', 'e', 'l']"": [['th', 'e'], ['e']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['e']]}"
8818,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",showcase,"{'second': ['a'], 'international': ['an'], 'annual': ['an'], 'primary': ['the', 'a']}","['s', 'e', 'k', 'e', 's']","{""['s', 'e', 'k', 'e', 't', 't']"": [['e']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e', 't']], ""['e', 't', 'e', 'u', 'e', 'l']"": [['e', 't']], ""['b', 'r', 'e', 'b', 'e', 'r', 'i']"": [['th', 'e'], ['e']]}"
8819,"{'A2': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",integral,"{'path': ['the', 'a']}","['e', 't', 't', 'e', 'k', 'r', 'e', 'l']","{""['b', 'e', 'th']"": [['th', 'e'], ['e']]}"
8820,"{'A1': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",congressional,"{'second': ['the', 'a']}","['k', 'e', 't', 'k', 'r', 'e', 's', 'e', 't', 'e', 'l']","{""['s', 'e', 'k', 'e', 't', 't']"": [['th', 'e'], ['e']]}"
8821,"{'A1': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",synopsis,"{'short': ['a'], 'brief': ['a'], 'initial': ['an']}","['s', 'e', 't', 'e', 'b', 's', 'e', 's']","{""['s', 'e', 'r', 't']"": [['e']], ""['b', 'r', 'i', 'f']"": [['e']], ""['e', 't', 'e', 's', 'e', 'l']"": [['e', 't']]}"
8822,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",prairie,"{'high': ['the'], 'double': ['a'], 'pure': ['the'], 'grand': ['the']}","['b', 'r', 'e', 'r', 'i']","{""['e', 'e']"": [['th', 'e']], ""['t', 'e', 'b', 'e', 'l']"": [['e']], ""['b', 'e', 'e', 'r']"": [['th', 'e']], ""['k', 'r', 'e', 't', 't']"": [['th', 'e']]}"
8823,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",reunion,"{'big': ['the'], 'full': ['a', 'the'], 'brief': ['a', 'their', 'the'], 'occasional': ['the'], 'vocal': ['a']}","['r', 'i', 'u', 't', 'e', 'e', 't']","{""['b', 'e', 'k']"": [['th', 'e']], ""['f', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'i', 'f']"": [['e'], ['th', 'e', 'r'], ['th', 'e']], ""['e', 'k', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['f', 'e', 'k', 'e', 'l']"": [['e']]}"
8824,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",composer,"{'young': ['the', 'a'], 'classical': ['a', 'the'], 'main': ['the', 'their'], 'contemporary': ['a', 'the'], 'experimental': ['an']}","['k', 'e', 'b', 'b', 'e', 's', 'r']","{""['e', 'e', 'k']"": [['th', 'e'], ['e']], ""['k', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'e', 't']"": [['th', 'e'], ['th', 'e', 'r']], ""['k', 'e', 't', 't', 'e', 'b', 'b', 'r', 'e', 'r', 'i']"": [['e'], ['th', 'e']], ""['e', 'k', 's', 'b', 'e', 'r', 'e', 'b', 'e', 't', 't', 'e', 'l']"": [['e', 't']]}"
8825,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sword,"{'short': ['a', 'the'], 'broken': ['the'], 'traditional': ['a', 'the'], 'naked': ['a', 'the'], 'dual': ['the']}","['s', 'e', 'r', 't']","{""['s', 'e', 'r', 't']"": [['e'], ['th', 'e']], ""['b', 'r', 'e', 'k', 'e', 't']"": [['th', 'e']], ""['t', 'r', 'e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e'], ['th', 'e']], ""['t', 'e', 'k', 'e', 't']"": [['e'], ['th', 'e']], ""['t', 'u', 'e', 'l']"": [['th', 'e']]}"
8826,{'B1': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",absent,{'novel': ['the']},"['e', 'b', 's', 'e', 't', 't']","{""['t', 'e', 'f', 'e', 'l']"": [['th', 'e']]}"
8827,{'A2': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",photographic,{'light': ['a']},"['f', 'e', 't', 'e', 'k', 'r', 'e', 'f', 'e', 'k']","{""['l', 'e', 't']"": [['e']]}"
8828,{'B1': ['A1']},VERB,1.0,"['PRON', 'VERB', 'ADV']",access,{'over': ['us']},"['e', 'k', 's', 'e', 's']","{""['e', 'f', 'r']"": [['e', 's']]}"
8829,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",coral,"{'black': ['a', 'the', 'every'], 'soft': ['a', 'the', 'its'], 'former': ['the'], 'colonial': ['a']}","['k', 'e', 'r', 'e', 'l']","{""['b', 'l', 'e', 'k']"": [['e'], ['th', 'e'], ['e', 'f', 'r', 'i']], ""['s', 'e', 'f', 't']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['f', 'e', 'r', 'b', 'r']"": [['th', 'e']], ""['k', 'e', 'l', 'e', 't', 'i', 'e', 'l']"": [['e']]}"
8830,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",bias,"{'strong': ['a'], 'national': ['a'], 'political': ['the'], 'cognitive': ['a', 'this', 'the']}","['b', 'e', 'e', 's']","{""['s', 't', 'r', 'e', 'k']"": [['e']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['e']], ""['b', 'e', 'l', 'e', 't', 'e', 'k', 'e', 'l']"": [['th', 'e']], ""['k', 'e', 'k', 't', 'e', 't', 'e', 'f']"": [['e'], ['th', 'e', 's'], ['th', 'e']]}"
8831,"{'A2': ['A1', 'A1'], 'B1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",bubble,"{'double': ['the', 'a'], 'economic': ['an', 'the']}","['b', 'e', 'b', 'e', 'l']","{""['t', 'e', 'b', 'e', 'l']"": [['th', 'e'], ['e']], ""['e', 'k', 'e', 't', 'e', 'b', 'e', 'k']"": [['e', 't'], ['th', 'e']]}"
8832,{'A1': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",contrary,{'young': ['the']},"['k', 'e', 't', 't', 'r', 'e', 'r', 'i']","{""['e', 'e', 'k']"": [['th', 'e']]}"
8833,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",millennium,"{'new': ['the', 'a', 'that'], 'digital': ['the', 'a'], 'official': ['the'], 'current': ['the', 'its']}","['b', 'e', 'l', 'e', 't', 'i', 'e', 'b']","{""['t', 'u']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e']], ""['e', 'f', 'e', 's', 'e', 'l']"": [['th', 'e']], ""['k', 'r', 'e', 't', 't']"": [['th', 'e'], ['e', 't', 's']]}"
8834,"{'A1': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",equality,"{'new': ['the', 'a'], 'social': ['a'], 'racial': ['the', 'that', 'a']}","['e', 'k', 'w', 'e', 'l', 'e', 't', 'i']","{""['t', 'u']"": [['th', 'e'], ['e']], ""['s', 'e', 's', 'e', 'l']"": [['e']], ""['r', 'e', 's', 'e', 'l']"": [['th', 'e'], ['th', 'e', 't'], ['e']]}"
8835,"{'A1': ['A1'], 'A2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sticker,"{'free': ['a'], 'full': ['a']}","['s', 't', 'e', 'k', 'r']","{""['f', 'r', 'i']"": [['e']], ""['f', 'e', 'l']"": [['e']]}"
8836,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",lease,{},"['l', 'i', 's']",{}
8837,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",companion,"{'new': ['his', 'a', 'the'], 'musical': ['a', 'the'], 'female': ['a', 'his', 'the'], 'constant': ['a', 'the', 'your']}","['k', 'e', 'b', 'b', 'e', 't', 'e', 'e', 't']","{""['t', 'u']"": [['e', 'e', 's'], ['e'], ['th', 'e']], ""['b', 'e', 'u', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['f', 'i', 'b', 'e', 'l']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['k', 'e', 't', 's', 't', 'e', 't', 't']"": [['e'], ['th', 'e'], ['e', 'e', 'r']]}"
8838,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",squad,"{'final': ['the', 'a', 'their'], 'national': ['the', 'his', 'their'], 'odd': ['the'], 'senior': ['the', 'their', 'his'], 'preliminary': ['the', 'a', 'their']}","['s', 'k', 'w', 'e', 't']","{""['f', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e'], ['th', 'e', 'r']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e', 'e', 's'], ['th', 'e', 'r']], ""['e', 't']"": [['th', 'e']], ""['s', 'i', 't', 'e', 'r']"": [['th', 'e'], ['th', 'e', 'r'], ['e', 'e', 's']], ""['b', 'r', 'e', 'l', 'e', 'b', 'e', 't', 'e', 'r', 'i']"": [['th', 'e'], ['e'], ['th', 'e', 'r']]}"
8839,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",analyze,{},"['e', 't', 'e', 'l', 'e', 's']",{}
